user_id,assignment_group,listener_cohort,new_artists_exposed,artist_follows,saves,playlist_adds,avg_recommendation_diversity,artist_follow_conversion_rate,discovery_quality_index
u_01846,control_standard_recs,mood_context_listener,57,5,28,15,0.58890625,0.08771929824561403,0.34
u_01847,control_standard_recs,discovery_seeker,42,3,14,9,0.76453125,0.07142857142857142,0.332
u_01848,control_standard_recs,casual_listener,28,2,11,9,0.10542307692307692,0.07142857142857142,0.198
u_01849,treatment_ai_dj,genre_loyalist,50,3,16,10,0.3780833333333333,0.06,0.226
u_01850,treatment_ai_dj,mood_context_listener,62,11,61,29,0.5787777777777778,0.1774193548387097,0.523
u_01851,control_standard_recs,discovery_seeker,59,4,36,14,0.3907333333333333,0.06779661016949153,0.31
u_01852,treatment_ai_dj,casual_listener,39,2,18,7,0.20895454545454548,0.05128205128205128,0.212
u_01853,treatment_ai_dj,discovery_seeker,78,6,46,25,0.45663888888888887,0.07692307692307693,0.337
u_01854,treatment_ai_dj,genre_loyalist,65,4,45,11,0.6505172413793104,0.06153846153846154,0.383
u_01855,treatment_ai_dj,casual_listener,51,13,60,21,0.9480869565217391,0.2549019607843137,0.638
u_01856,control_standard_recs,genre_loyalist,71,5,20,8,0.7468387096774194,0.07042253521126761,0.299
u_01857,treatment_ai_dj,mood_context_listener,78,13,50,22,0.5860909090909091,0.16666666666666666,0.407
u_01858,control_standard_recs,discovery_seeker,41,2,18,11,0.45640909090909093,0.04878048780487805,0.281
u_01859,treatment_ai_dj,discovery_seeker,108,12,81,23,0.7689090909090909,0.1111111111111111,0.451
u_01860,treatment_ai_dj,discovery_seeker,61,6,50,17,0.5760000000000001,0.09836065573770492,0.425
u_01861,treatment_ai_dj,casual_listener,53,0,19,4,0.6343333333333333,0.0,0.26
u_01862,treatment_ai_dj,mood_context_listener,66,11,53,18,0.3400666666666667,0.16666666666666666,0.385
u_01863,control_standard_recs,discovery_seeker,44,2,13,4,0.24469565217391304,0.045454545454545456,0.165
u_01864,treatment_ai_dj,discovery_seeker,84,11,68,17,0.5231282051282051,0.13095238095238096,0.409
u_01865,treatment_ai_dj,genre_loyalist,52,7,56,21,0.1926,0.1346153846153846,0.406
u_01866,treatment_ai_dj,discovery_seeker,78,0,34,22,0.3408888888888889,0.0,0.237
u_01867,control_standard_recs,genre_loyalist,36,3,14,5,0.5510666666666667,0.08333333333333333,0.285
u_01868,control_standard_recs,casual_listener,27,0,12,3,0.5075714285714286,0.0,0.255
u_01869,control_standard_recs,heavy_playlist_user,89,3,32,11,0.42941025641025643,0.033707865168539325,0.228
u_01870,treatment_ai_dj,mood_context_listener,91,5,70,30,0.09605263157894736,0.054945054945054944,0.285
u_01871,treatment_ai_dj,genre_loyalist,79,8,50,20,0.45284375,0.10126582278481013,0.345
u_01872,control_standard_recs,mood_context_listener,36,1,25,3,0.8440416666666667,0.027777777777777776,0.407
u_01873,treatment_ai_dj,casual_listener,76,4,30,12,0.6816206896551724,0.05263157894736842,0.311
u_01874,treatment_ai_dj,genre_loyalist,75,4,42,12,0.19342857142857145,0.05333333333333334,0.231
u_01875,treatment_ai_dj,genre_loyalist,41,6,25,11,0.9288888888888889,0.14634146341463414,0.476
u_01876,treatment_ai_dj,genre_loyalist,68,4,37,14,0.3866785714285714,0.058823529411764705,0.284
u_01877,treatment_ai_dj,discovery_seeker,75,3,65,24,0.6184137931034484,0.04,0.433
u_01878,treatment_ai_dj,discovery_seeker,81,7,49,14,0.5085161290322581,0.08641975308641975,0.335
u_01879,control_standard_recs,casual_listener,30,3,21,3,0.47489473684210526,0.1,0.344
u_01880,treatment_ai_dj,discovery_seeker,61,6,39,18,0.2476923076923077,0.09836065573770492,0.3
u_01881,treatment_ai_dj,casual_listener,55,6,36,17,0.1967391304347826,0.10909090909090909,0.297
u_01882,treatment_ai_dj,heavy_playlist_user,94,9,60,26,0.2948108108108108,0.09574468085106383,0.308
u_01883,treatment_ai_dj,casual_listener,70,4,42,17,0.32452,0.05714285714285714,0.288
u_01884,treatment_ai_dj,casual_listener,62,5,26,14,0.3851111111111111,0.08064516129032258,0.263
u_01885,control_standard_recs,genre_loyalist,57,3,37,15,0.45515,0.05263157894736842,0.334
u_01886,control_standard_recs,genre_loyalist,51,1,10,7,0.7474545454545454,0.0196078431372549,0.263
u_01887,control_standard_recs,mood_context_listener,57,9,32,9,0.8365666666666667,0.15789473684210525,0.428
u_01888,control_standard_recs,genre_loyalist,40,2,6,4,0.5878125,0.05,0.217
u_01889,treatment_ai_dj,discovery_seeker,98,9,45,13,0.8608750000000001,0.09183673469387756,0.382
u_01890,treatment_ai_dj,heavy_playlist_user,100,7,73,29,0.8610476190476191,0.07,0.466
u_01891,control_standard_recs,genre_loyalist,44,4,27,11,0.30065384615384616,0.09090909090909091,0.298
u_01892,control_standard_recs,casual_listener,47,3,24,14,0.2386,0.06382978723404255,0.254
u_01893,treatment_ai_dj,genre_loyalist,67,1,14,7,0.6746666666666666,0.014925373134328358,0.242
u_01894,control_standard_recs,mood_context_listener,44,3,24,8,0.3506923076923077,0.06818181818181818,0.275
u_01895,treatment_ai_dj,discovery_seeker,88,8,37,9,0.8123333333333334,0.09090909090909091,0.355
u_01896,treatment_ai_dj,discovery_seeker,57,6,42,17,0.554074074074074,0.10526315789473684,0.404
u_01897,treatment_ai_dj,casual_listener,35,4,32,10,0.6577727272727273,0.11428571428571428,0.476
u_01898,control_standard_recs,casual_listener,40,3,38,17,0.7791363636363637,0.075,0.522
u_01899,control_standard_recs,discovery_seeker,78,4,35,7,0.45239285714285715,0.05128205128205128,0.257
u_01900,treatment_ai_dj,genre_loyalist,60,8,58,28,0.3169393939393939,0.13333333333333333,0.438
u_01901,treatment_ai_dj,casual_listener,57,7,48,15,0.59,0.12280701754385964,0.44
u_01902,control_standard_recs,mood_context_listener,75,3,36,12,0.19048387096774194,0.04,0.206
u_01903,treatment_ai_dj,heavy_playlist_user,113,7,49,19,0.53628,0.061946902654867256,0.289
u_01904,control_standard_recs,genre_loyalist,30,2,31,7,0.5831500000000001,0.06666666666666667,0.454
u_01905,treatment_ai_dj,heavy_playlist_user,60,0,35,12,0.4719,0.0,0.294
u_01906,control_standard_recs,casual_listener,56,5,31,12,0.6020434782608696,0.08928571428571429,0.352
u_01907,treatment_ai_dj,genre_loyalist,51,5,29,12,0.38415,0.09803921568627451,0.308
u_01908,control_standard_recs,genre_loyalist,76,4,49,10,0.6639677419354838,0.05263157894736842,0.365
u_01909,control_standard_recs,heavy_playlist_user,89,4,31,7,0.6791428571428572,0.0449438202247191,0.284
u_01910,control_standard_recs,heavy_playlist_user,68,4,44,14,0.8141333333333333,0.058823529411764705,0.417
u_01911,control_standard_recs,discovery_seeker,56,5,32,7,0.465235294117647,0.08928571428571429,0.309
u_01912,treatment_ai_dj,mood_context_listener,68,4,48,14,0.4570689655172414,0.058823529411764705,0.342
u_01913,treatment_ai_dj,casual_listener,54,5,31,13,0.8551739130434782,0.09259259259259259,0.426
u_01914,control_standard_recs,mood_context_listener,71,6,40,10,0.4341785714285714,0.08450704225352113,0.3
u_01915,control_standard_recs,mood_context_listener,52,2,25,7,0.4803636363636363,0.038461538461538464,0.274
u_01916,treatment_ai_dj,casual_listener,71,1,27,5,0.4130740740740741,0.014084507042253521,0.214
u_01917,treatment_ai_dj,heavy_playlist_user,110,18,106,28,0.8781463414634145,0.16363636363636364,0.556
u_01918,treatment_ai_dj,casual_listener,30,4,14,7,0.6577692307692308,0.13333333333333333,0.363
u_01919,control_standard_recs,discovery_seeker,60,5,35,14,0.6876388888888889,0.08333333333333333,0.382
u_01920,control_standard_recs,genre_loyalist,28,4,21,11,0.8876842105263157,0.14285714285714285,0.518
u_01921,treatment_ai_dj,genre_loyalist,58,8,36,17,0.49665384615384617,0.13793103448275862,0.372
u_01922,control_standard_recs,mood_context_listener,65,4,41,6,0.8298666666666666,0.06153846153846154,0.401
u_01923,treatment_ai_dj,heavy_playlist_user,74,11,57,31,0.8488055555555555,0.14864864864864866,0.52
u_01924,control_standard_recs,genre_loyalist,42,3,12,5,0.4307,0.07142857142857142,0.222
u_01925,treatment_ai_dj,heavy_playlist_user,149,20,144,48,0.6995769230769231,0.1342281879194631,0.512
u_01926,control_standard_recs,mood_context_listener,88,8,52,18,0.8624999999999999,0.09090909090909091,0.426
u_01927,treatment_ai_dj,casual_listener,55,3,34,11,0.41704545454545455,0.05454545454545454,0.308
u_01928,control_standard_recs,mood_context_listener,80,6,57,19,0.6896666666666667,0.075,0.412
u_01929,treatment_ai_dj,casual_listener,55,1,25,10,0.28194736842105267,0.01818181818181818,0.218
u_01930,control_standard_recs,heavy_playlist_user,85,9,49,20,0.865325,0.10588235294117647,0.433
u_01931,treatment_ai_dj,discovery_seeker,71,3,24,7,0.4513333333333333,0.04225352112676056,0.227
u_01932,treatment_ai_dj,casual_listener,48,3,24,7,0.49376923076923074,0.0625,0.292
u_01933,treatment_ai_dj,discovery_seeker,95,16,84,40,0.46416666666666667,0.16842105263157894,0.459
u_01934,treatment_ai_dj,genre_loyalist,81,8,61,26,0.3028,0.09876543209876543,0.347
u_01935,treatment_ai_dj,discovery_seeker,92,8,82,22,0.6457777777777778,0.08695652173913043,0.451
u_01936,treatment_ai_dj,casual_listener,51,4,20,5,0.55735,0.0784313725490196,0.28
u_01937,control_standard_recs,genre_loyalist,45,7,40,11,0.1881851851851852,0.15555555555555556,0.36
u_01938,treatment_ai_dj,mood_context_listener,64,5,45,14,0.54025,0.078125,0.371
u_01939,control_standard_recs,discovery_seeker,72,3,38,18,0.3788529411764706,0.041666666666666664,0.279
u_01940,control_standard_recs,casual_listener,33,3,15,6,0.5186842105263159,0.09090909090909091,0.302
u_01941,control_standard_recs,discovery_seeker,50,3,36,7,0.8377307692307692,0.06,0.431
u_01942,control_standard_recs,casual_listener,47,2,43,15,0.5723809523809523,0.0425531914893617,0.435
u_01943,treatment_ai_dj,heavy_playlist_user,117,14,85,45,0.3240425531914894,0.11965811965811966,0.362
u_01944,treatment_ai_dj,heavy_playlist_user,101,20,104,37,0.3643863636363637,0.19801980198019803,0.465
u_01945,treatment_ai_dj,genre_loyalist,62,4,26,6,0.8267037037037037,0.06451612903225806,0.349
u_01946,treatment_ai_dj,discovery_seeker,57,3,34,20,0.5111724137931034,0.05263157894736842,0.348
u_01947,control_standard_recs,heavy_playlist_user,83,2,25,6,0.17212195121951218,0.024096385542168676,0.138
u_01948,control_standard_recs,genre_loyalist,31,3,13,3,0.13123809523809524,0.0967741935483871,0.186
u_01949,control_standard_recs,heavy_playlist_user,70,2,38,15,0.5647105263157894,0.02857142857142857,0.319
u_01950,control_standard_recs,genre_loyalist,64,3,28,10,0.7871538461538462,0.046875,0.346
u_01951,control_standard_recs,heavy_playlist_user,73,3,42,19,0.14623076923076925,0.0410958904109589,0.234
u_01952,control_standard_recs,genre_loyalist,81,8,63,18,0.6598611111111111,0.09876543209876543,0.427
u_01953,treatment_ai_dj,discovery_seeker,52,2,26,11,0.5321538461538462,0.038461538461538464,0.303
u_01954,treatment_ai_dj,mood_context_listener,44,4,40,13,0.5218888888888888,0.09090909090909091,0.434
u_01955,treatment_ai_dj,genre_loyalist,43,5,28,5,0.7956923076923077,0.11627906976744186,0.42
u_01956,treatment_ai_dj,genre_loyalist,37,2,25,12,0.1661153846153846,0.05405405405405406,0.278
u_01957,treatment_ai_dj,casual_listener,41,0,20,8,0.4526428571428571,0.0,0.264
u_01958,control_standard_recs,genre_loyalist,69,5,46,9,0.193125,0.07246376811594203,0.26
u_01959,treatment_ai_dj,genre_loyalist,43,3,19,7,0.6276521739130435,0.06976744186046512,0.316
u_01960,treatment_ai_dj,casual_listener,47,3,21,10,0.49084000000000005,0.06382978723404255,0.289
u_01961,control_standard_recs,casual_listener,24,1,19,8,0.6171428571428572,0.041666666666666664,0.417
u_01962,control_standard_recs,genre_loyalist,32,3,15,3,0.04526315789473684,0.09375,0.175
u_01963,treatment_ai_dj,heavy_playlist_user,137,22,109,38,0.3263396226415094,0.16058394160583941,0.378
u_01964,control_standard_recs,genre_loyalist,37,1,19,7,0.788142857142857,0.02702702702702703,0.363
u_01965,treatment_ai_dj,casual_listener,71,8,53,16,0.5639166666666667,0.11267605633802817,0.401
u_01966,treatment_ai_dj,heavy_playlist_user,116,5,65,22,0.32545,0.04310344827586207,0.265
u_01967,control_standard_recs,casual_listener,34,2,27,9,0.33752941176470586,0.058823529411764705,0.343
u_01968,control_standard_recs,discovery_seeker,45,5,32,12,0.8387083333333334,0.1111111111111111,0.466
u_01969,control_standard_recs,casual_listener,33,1,16,5,0.4415909090909091,0.030303030303030304,0.265
u_01970,control_standard_recs,casual_listener,26,0,5,1,0.37679999999999997,0.0,0.148
u_01971,control_standard_recs,casual_listener,40,3,25,9,0.8014583333333333,0.075,0.417
u_01972,treatment_ai_dj,discovery_seeker,76,9,64,29,0.31333333333333335,0.11842105263157894,0.388
u_01973,control_standard_recs,casual_listener,35,3,31,8,0.4370952380952381,0.08571428571428572,0.395
u_01974,treatment_ai_dj,discovery_seeker,75,7,49,15,0.5003684210526316,0.09333333333333334,0.351
u_01975,control_standard_recs,genre_loyalist,38,4,19,7,0.5702222222222223,0.10526315789473684,0.332
u_01976,treatment_ai_dj,genre_loyalist,71,10,79,18,0.9038620689655172,0.14084507042253522,0.563
u_01977,control_standard_recs,discovery_seeker,41,2,15,5,0.0986190476190476,0.04878048780487805,0.151
u_01978,control_standard_recs,heavy_playlist_user,75,4,59,19,0.5007333333333334,0.05333333333333334,0.379
u_01979,treatment_ai_dj,casual_listener,75,8,32,18,0.3421071428571429,0.10666666666666667,0.266
u_01980,treatment_ai_dj,genre_loyalist,61,3,27,18,0.5992692307692308,0.04918032786885246,0.322
u_01981,control_standard_recs,casual_listener,46,2,21,3,0.7618095238095238,0.043478260869565216,0.33
u_01982,treatment_ai_dj,casual_listener,55,2,30,5,0.6401249999999999,0.03636363636363636,0.323
u_01983,control_standard_recs,genre_loyalist,44,1,25,5,0.25763636363636366,0.022727272727272728,0.231
u_01984,control_standard_recs,genre_loyalist,63,4,34,12,0.4438695652173913,0.06349206349206349,0.297
u_01985,control_standard_recs,mood_context_listener,60,4,41,15,0.16425714285714285,0.06666666666666667,0.273
u_01986,control_standard_recs,genre_loyalist,56,3,38,10,0.12967857142857145,0.05357142857142857,0.248
u_01987,treatment_ai_dj,mood_context_listener,85,3,42,16,0.22530555555555556,0.03529411764705882,0.22
u_01988,control_standard_recs,casual_listener,61,7,32,14,0.7147272727272727,0.11475409836065574,0.384
u_01989,control_standard_recs,casual_listener,15,3,18,10,0.415,0.2,0.524
u_01990,treatment_ai_dj,casual_listener,67,9,40,13,0.7393928571428571,0.13432835820895522,0.41
u_01991,treatment_ai_dj,casual_listener,47,3,22,11,0.4972857142857143,0.06382978723404255,0.299
u_01992,control_standard_recs,genre_loyalist,44,2,16,7,0.8227391304347825,0.045454545454545456,0.336
u_01993,treatment_ai_dj,genre_loyalist,57,3,43,12,0.2879090909090909,0.05263157894736842,0.311
u_01994,control_standard_recs,casual_listener,29,0,2,4,0.6321875,0.0,0.196
u_01995,treatment_ai_dj,mood_context_listener,57,10,49,20,0.7100000000000001,0.17543859649122806,0.506
u_01996,treatment_ai_dj,mood_context_listener,48,3,18,10,0.5990454545454545,0.0625,0.297
u_01997,treatment_ai_dj,discovery_seeker,49,2,24,11,0.22990000000000002,0.04081632653061224,0.228
u_01998,control_standard_recs,casual_listener,42,2,19,3,0.27694117647058825,0.047619047619047616,0.21
u_01999,control_standard_recs,casual_listener,47,2,12,1,0.42230434782608695,0.0425531914893617,0.187
u_02000,control_standard_recs,casual_listener,21,1,8,2,0.6704666666666667,0.047619047619047616,0.294
u_02001,control_standard_recs,casual_listener,74,5,43,15,0.8692857142857143,0.06756756756756757,0.417
u_02002,control_standard_recs,genre_loyalist,43,1,15,4,0.12279999999999999,0.023255813953488372,0.14
u_02003,treatment_ai_dj,discovery_seeker,73,2,30,6,0.5034444444444445,0.0273972602739726,0.251
u_02004,control_standard_recs,discovery_seeker,86,7,59,17,0.2606470588235294,0.08139534883720931,0.295
u_02005,control_standard_recs,mood_context_listener,51,8,33,12,0.5464375,0.1568627450980392,0.389
u_02006,treatment_ai_dj,heavy_playlist_user,94,5,38,18,0.44345238095238093,0.05319148936170213,0.259
u_02007,control_standard_recs,mood_context_listener,67,2,37,13,0.6600285714285714,0.029850746268656716,0.343
u_02008,treatment_ai_dj,casual_listener,67,5,40,22,0.5859655172413792,0.07462686567164178,0.371
u_02009,control_standard_recs,discovery_seeker,38,0,15,1,0.5207142857142857,0.0,0.233
u_02010,control_standard_recs,genre_loyalist,45,1,38,14,0.6762173913043479,0.022222222222222223,0.435
u_02011,control_standard_recs,casual_listener,35,2,21,6,0.4787619047619048,0.05714285714285714,0.315
u_02012,control_standard_recs,casual_listener,20,1,14,5,0.41558823529411765,0.05,0.334
u_02013,treatment_ai_dj,heavy_playlist_user,108,13,72,38,0.750219512195122,0.12037037037037036,0.449
u_02014,control_standard_recs,genre_loyalist,36,6,34,6,0.6397307692307692,0.16666666666666666,0.479
u_02015,treatment_ai_dj,discovery_seeker,69,8,52,20,0.5078148148148148,0.11594202898550725,0.399
u_02016,control_standard_recs,genre_loyalist,59,4,24,2,0.5865,0.06779661016949153,0.277
u_02017,control_standard_recs,discovery_seeker,59,3,20,10,0.301896551724138,0.05084745762711865,0.203
u_02018,treatment_ai_dj,casual_listener,69,7,33,23,0.8067931034482758,0.10144927536231885,0.407
u_02019,control_standard_recs,discovery_seeker,41,3,18,10,0.30933333333333335,0.07317073170731707,0.249
u_02020,treatment_ai_dj,casual_listener,46,3,27,18,0.33804545454545454,0.06521739130434782,0.313
u_02021,treatment_ai_dj,casual_listener,68,2,18,11,0.34081818181818185,0.029411764705882353,0.186
u_02022,treatment_ai_dj,mood_context_listener,43,7,49,14,0.6985416666666667,0.16279069767441862,0.53
u_02023,treatment_ai_dj,genre_loyalist,59,4,31,11,0.6764545454545454,0.06779661016949153,0.352
u_02024,control_standard_recs,heavy_playlist_user,73,8,42,14,0.19271739130434784,0.1095890410958904,0.259
u_02025,control_standard_recs,discovery_seeker,63,5,36,10,0.5872857142857143,0.07936507936507936,0.341
u_02026,control_standard_recs,discovery_seeker,63,7,46,21,0.35844444444444445,0.1111111111111111,0.361
u_02027,treatment_ai_dj,casual_listener,52,2,13,1,0.8904545454545455,0.038461538461538464,0.301
u_02028,treatment_ai_dj,casual_listener,87,5,69,25,0.17826470588235294,0.05747126436781609,0.306
u_02029,control_standard_recs,casual_listener,23,0,5,5,0.25145833333333334,0.0,0.15
u_02030,treatment_ai_dj,heavy_playlist_user,81,7,53,29,0.86,0.08641975308641975,0.463
u_02031,control_standard_recs,heavy_playlist_user,63,10,36,11,0.64375,0.15873015873015872,0.386
u_02032,treatment_ai_dj,genre_loyalist,57,9,51,21,0.5079666666666667,0.15789473684210525,0.461
u_02033,control_standard_recs,genre_loyalist,77,4,28,9,0.5478571428571428,0.05194805194805195,0.264
u_02034,treatment_ai_dj,mood_context_listener,64,1,19,5,0.5455769230769231,0.015625,0.228
u_02035,treatment_ai_dj,casual_listener,58,4,22,13,0.21434999999999998,0.06896551724137931,0.206
u_02036,control_standard_recs,discovery_seeker,56,7,46,10,0.8318918918918919,0.125,0.484
u_02037,control_standard_recs,discovery_seeker,31,3,33,6,0.44125925925925924,0.0967741935483871,0.423
u_02038,control_standard_recs,heavy_playlist_user,78,7,30,8,0.048,0.08974358974358974,0.155
u_02039,control_standard_recs,mood_context_listener,70,3,48,16,0.44425714285714285,0.04285714285714286,0.332
u_02040,control_standard_recs,discovery_seeker,49,4,30,7,0.3275,0.08163265306122448,0.285
u_02041,treatment_ai_dj,mood_context_listener,81,9,51,20,0.7101666666666666,0.1111111111111111,0.411
u_02042,treatment_ai_dj,heavy_playlist_user,129,8,50,23,0.740475,0.06201550387596899,0.33
u_02043,treatment_ai_dj,casual_listener,43,5,34,17,0.62744,0.11627906976744186,0.455
u_02044,control_standard_recs,discovery_seeker,50,3,39,8,0.39776470588235296,0.06,0.339
u_02045,treatment_ai_dj,discovery_seeker,90,3,35,25,0.49652631578947365,0.03333333333333333,0.275
u_02046,treatment_ai_dj,mood_context_listener,87,7,48,18,0.9123428571428571,0.08045977011494253,0.425
u_02047,control_standard_recs,casual_listener,55,3,26,8,0.5298148148148148,0.05454545454545454,0.292
u_02048,treatment_ai_dj,heavy_playlist_user,87,15,102,27,0.41395238095238096,0.1724137931034483,0.46
u_02049,treatment_ai_dj,discovery_seeker,72,4,32,15,0.2387,0.05555555555555555,0.221
u_02050,control_standard_recs,heavy_playlist_user,43,3,58,20,0.40413793103448276,0.06976744186046512,0.445
u_02051,control_standard_recs,discovery_seeker,72,8,62,21,0.533,0.1111111111111111,0.431
u_02052,control_standard_recs,genre_loyalist,41,1,12,7,0.6536500000000001,0.024390243902439025,0.271
u_02053,control_standard_recs,heavy_playlist_user,58,5,34,14,0.31458536585365854,0.08620689655172414,0.292
u_02054,treatment_ai_dj,heavy_playlist_user,118,10,53,27,0.8740555555555555,0.0847457627118644,0.395
u_02055,treatment_ai_dj,mood_context_listener,53,6,54,25,0.89425,0.11320754716981132,0.584
u_02056,treatment_ai_dj,casual_listener,67,4,23,9,0.217,0.05970149253731343,0.181
u_02057,control_standard_recs,heavy_playlist_user,75,5,44,13,0.48377777777777775,0.06666666666666667,0.317
u_02058,control_standard_recs,casual_listener,25,3,24,4,0.4238,0.12,0.412
u_02059,treatment_ai_dj,discovery_seeker,80,7,51,11,0.39444117647058824,0.0875,0.309
u_02060,treatment_ai_dj,genre_loyalist,66,11,42,17,0.6790344827586207,0.16666666666666666,0.426
u_02061,control_standard_recs,discovery_seeker,79,5,25,11,0.6625151515151515,0.06329113924050633,0.288
u_02062,treatment_ai_dj,genre_loyalist,61,5,43,22,0.39280000000000004,0.08196721311475409,0.357
u_02063,treatment_ai_dj,mood_context_listener,82,8,67,27,0.30276315789473685,0.0975609756097561,0.363
u_02064,control_standard_recs,casual_listener,65,6,29,9,0.4427307692307692,0.09230769230769231,0.275
u_02065,control_standard_recs,heavy_playlist_user,91,7,39,4,0.45785714285714285,0.07692307692307693,0.255
u_02066,treatment_ai_dj,discovery_seeker,57,4,56,18,0.6668620689655171,0.07017543859649122,0.484
u_02067,control_standard_recs,casual_listener,58,4,40,16,0.5178333333333334,0.06896551724137931,0.367
u_02068,control_standard_recs,casual_listener,17,2,13,1,0.5758235294117647,0.11764705882352941,0.385
u_02069,control_standard_recs,mood_context_listener,42,2,14,5,0.6464444444444444,0.047619047619047616,0.279
u_02070,control_standard_recs,mood_context_listener,28,4,29,10,0.3772777777777778,0.14285714285714285,0.448
u_02071,treatment_ai_dj,mood_context_listener,52,8,41,16,0.74245,0.15384615384615385,0.483
u_02072,treatment_ai_dj,mood_context_listener,85,13,65,26,0.743516129032258,0.15294117647058825,0.476
u_02073,control_standard_recs,casual_listener,42,4,15,9,0.23757894736842106,0.09523809523809523,0.214
u_02074,treatment_ai_dj,discovery_seeker,55,6,52,17,0.6758076923076923,0.10909090909090909,0.49
u_02075,treatment_ai_dj,heavy_playlist_user,93,18,81,35,0.39079545454545456,0.1935483870967742,0.44
u_02076,treatment_ai_dj,genre_loyalist,55,17,65,19,0.319,0.3090909090909091,0.49
u_02077,control_standard_recs,discovery_seeker,33,7,24,13,0.7020909090909091,0.21212121212121213,0.491
u_02078,control_standard_recs,discovery_seeker,99,2,20,7,0.1921081081081081,0.020202020202020204,0.116
u_02079,treatment_ai_dj,genre_loyalist,55,7,44,18,0.8667083333333333,0.12727272727272726,0.51
u_02080,treatment_ai_dj,genre_loyalist,59,4,36,18,0.475,0.06779661016949153,0.341
u_02081,control_standard_recs,casual_listener,40,5,17,9,0.7287272727272728,0.125,0.366
u_02082,control_standard_recs,genre_loyalist,63,2,38,15,0.671735294117647,0.031746031746031744,0.366
u_02083,control_standard_recs,genre_loyalist,53,1,24,15,0.36210344827586205,0.018867924528301886,0.253
u_02084,treatment_ai_dj,genre_loyalist,48,6,30,16,0.46790476190476193,0.125,0.367
u_02085,treatment_ai_dj,casual_listener,45,3,23,8,0.5662272727272728,0.06666666666666667,0.319
u_02086,control_standard_recs,heavy_playlist_user,58,4,53,14,0.22193939393939394,0.06896551724137931,0.344
u_02087,control_standard_recs,casual_listener,43,2,22,1,0.40345454545454545,0.046511627906976744,0.249
u_02088,treatment_ai_dj,discovery_seeker,47,5,37,12,0.3822608695652174,0.10638297872340426,0.368
u_02089,treatment_ai_dj,heavy_playlist_user,129,6,39,19,0.6599411764705881,0.046511627906976744,0.279
u_02090,control_standard_recs,genre_loyalist,41,5,27,6,0.33238888888888884,0.12195121951219512,0.312
u_02091,treatment_ai_dj,discovery_seeker,72,8,50,13,0.47140624999999997,0.1111111111111111,0.357
u_02092,treatment_ai_dj,heavy_playlist_user,79,11,62,25,0.43527027027027027,0.13924050632911392,0.401
u_02093,control_standard_recs,genre_loyalist,55,2,16,8,0.40259999999999996,0.03636363636363636,0.208
u_02094,treatment_ai_dj,heavy_playlist_user,70,4,23,11,0.559735294117647,0.05714285714285714,0.266
u_02095,control_standard_recs,heavy_playlist_user,65,4,66,15,0.5405217391304348,0.06153846153846154,0.441
u_02096,treatment_ai_dj,genre_loyalist,54,5,58,25,0.6611538461538462,0.09259259259259259,0.517
u_02097,treatment_ai_dj,genre_loyalist,65,5,35,19,0.81575,0.07692307692307693,0.409
u_02098,treatment_ai_dj,casual_listener,55,6,54,15,0.7670000000000001,0.10909090909090909,0.516
u_02099,treatment_ai_dj,discovery_seeker,76,11,56,18,0.957,0.14473684210526316,0.51
u_02100,control_standard_recs,discovery_seeker,49,3,34,8,0.3387,0.061224489795918366,0.304
u_02101,treatment_ai_dj,genre_loyalist,59,6,38,12,0.6467083333333333,0.1016949152542373,0.389
u_02102,treatment_ai_dj,genre_loyalist,53,5,25,14,0.555969696969697,0.09433962264150944,0.33
u_02103,control_standard_recs,discovery_seeker,44,6,39,7,0.5583478260869565,0.13636363636363635,0.433
u_02104,treatment_ai_dj,casual_listener,35,7,32,13,0.64325,0.2,0.515
u_02105,treatment_ai_dj,genre_loyalist,53,4,34,8,0.3334615384615385,0.07547169811320754,0.293
u_02106,control_standard_recs,discovery_seeker,63,6,44,16,0.4565666666666666,0.09523809523809523,0.36
u_02107,treatment_ai_dj,heavy_playlist_user,116,5,32,12,0.18331818181818182,0.04310344827586207,0.145
u_02108,treatment_ai_dj,casual_listener,41,2,20,7,0.7173,0.04878048780487805,0.344
u_02109,control_standard_recs,genre_loyalist,64,0,30,11,0.2727391304347826,0.0,0.211
u_02110,treatment_ai_dj,mood_context_listener,46,3,41,13,0.34613636363636363,0.06521739130434782,0.375
u_02111,control_standard_recs,casual_listener,26,1,17,6,0.3246153846153846,0.038461538461538464,0.293
u_02112,control_standard_recs,genre_loyalist,33,4,26,8,0.57435,0.12121212121212122,0.419
u_02113,control_standard_recs,casual_listener,44,5,43,8,0.6029599999999999,0.11363636363636363,0.462
u_02114,treatment_ai_dj,genre_loyalist,43,8,25,14,0.28626315789473683,0.18604651162790697,0.331
u_02115,treatment_ai_dj,genre_loyalist,71,6,46,12,0.09788571428571428,0.08450704225352113,0.241
u_02116,control_standard_recs,discovery_seeker,55,1,22,9,0.64264,0.01818181818181818,0.292
u_02117,control_standard_recs,genre_loyalist,47,4,25,7,0.7610434782608696,0.0851063829787234,0.375
u_02118,treatment_ai_dj,mood_context_listener,108,14,71,20,0.7134242424242424,0.12962962962962962,0.416
u_02119,control_standard_recs,casual_listener,39,5,28,7,0.7023529411764705,0.1282051282051282,0.427
u_02120,treatment_ai_dj,casual_listener,47,5,24,8,0.42272,0.10638297872340426,0.296
